,chainId,dexId,baseToken,baseTokenAddress,quoteToken,quoteTokenAddress,pairAddress,liquidity,priceNative,priceUsd,ccxt,ccxt_ticker
1399,bsc,nomiswap,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,USDT,0x55d398326f99059fF775485246999027B3197955,0xe324aa41eeFd912421C601626A6D5F85CC346B6a,"{""usd"":427101.18417558324,""base"":171,""quote"":213551}",1627.4673,1627.46,1627.34,ETH
1400,polygon,sushiswap,LINK,0x53E0bca35eC356BD5ddDFebbD1Fc0fD03FaBad39,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0x74D23F21F780CA26B47Db16B0504F2e3832b9321,"{""usd"":236571.91403605102,""base"":21064,""quote"":94.6}",0.004268,6.95,6.971,LINK
1402,polygon,sushiswap,MANA,0xA1c57f48F0Deb89f569dFbE6E2B7f46D33606fD4,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xc48AE82ca34C63887b975F20ABA91a38f2a900B8,"{""usd"":74484.41620793492,""base"":117894,""quote"":29.79}",0.0004473,0.7289,0.7297,MANA
1406,fantom,equalizer,BTC,0x321162Cd933E2Be498Cd2267a90534A804051b11,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xDA3E21477F872F30794551D908DE244b8839F723,"{""usd"":53106.82479408503,""base"":1.57,""quote"":122320}",40845.5918,22913.38,22905.43,BTC
1407,metis,netswap,WETH,0x420000000000000000000000000000000000000A,Metis,0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000,0x59051B5F5172b69E66869048Dc69D35dB0B3610d,"{""usd"":543935,""base"":218.3,""quote"":16249}",44.2647,1628.26,1627.34,ETH
1409,kcc,mojitoswap,UNI,0xEe58E4D62b10A92dB1089d4D040B759C28aE16Cd,WKCS,0x4446Fc4eb47f2f6586f9fAAb68B3498F86C07521,0x6699b73A444Aa4A4eA821cDc6571ADf7C6c2bEc7,"{""usd"":191131,""base"":17933,""quote"":14413}",0.7869,6.82,6.834,UNI
1414,bsc,planetfinance,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x89fD5DcF5D7C9FEbA8c8106A5Abc09325fC2a39e,"{""usd"":168190.6970772067,""base"":328.33,""quote"":84095}",325.2595,325.25,325.9,BNB
1418,fantom,wigoswap,LINK,0xb3654dc3D10Ea7645f8319668E8F54d2574FBdC8,USDC,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0xD9EE6DbDB17aFb313c5C2dBf55C71DEb906A72Ce,"{""usd"":56391.30796,""base"":5008.99,""quote"":28196}",7.0819,7.08,6.971,LINK
1422,bsc,0xE52cCf7B6cE4817449F2E6fA7efD7B567803E4b4,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,USDT,0x55d398326f99059fF775485246999027B3197955,0x43140d439A685E2B369b34Ee31cACC429B1bB396,"{""usd"":361402.09256776643,""base"":705.1,""quote"":180701}",324.6136,324.61,325.9,BNB
1425,bsc,nomiswap,XRP,0x1D2F0da169ceB9fC7B3144628dB156f3F6c60dBE,USDC,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,0x95569fFF9B815483De479736986495144f32d180,"{""usd"":62700.748476060704,""base"":93900,""quote"":31350}",0.3994,0.3994,0.3998,XRP
1427,klaytn,claimswap,oETH,0x34d21b1e550D73cee41151c77F3c73359527a396,oUSDT,0xceE8FAF64bB97a73bb51E115Aa89C17FfA8dD167,0xC462708c7De5228021831F69A2D770d23f5b5016,"{""usd"":206199,""base"":82.61,""quote"":103099}",1623.0175,1623.01,1627.34,ETH
1428,iotex,mimo,ioETH,0x0258866edAf84D6081df17660357aB20A07d0c80,WIOTX,0xA00744882684C3e4747faEFD68D283eA44099D03,0x543F4E80A0c2e226008f65F96964235523d16329,"{""usd"":590260,""base"":236.7,""quote"":13525201}",51825.1685,1628.13,1627.34,ETH
1429,boba,0xc35DADB65012eC5796536bD9864eD8773aBc74C4,WETH,0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000,USDC,0x66a2A913e447d6b4BF33EFbec43aAeF87890FBbc,0x4F059F8d45230Cd5B37544E87eeBba033A5f1b17,"{""usd"":781313,""base"":311.7,""quote"":390657}",1630.2324,1630.23,1627.34,ETH
1431,bsc,biswap,BAT,0x101d82428437127bF1608F699CD651e6Abf9766E,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xa099F0D90Eb17283Ae7d302d0a6ebb0CaCab39DF,"{""usd"":93717.1187107823,""base"":272145,""quote"":182.99}",0.0008746,0.2845,0.2871,BAT
1441,bsc,apeswap,LINK,0xF8A0BF9cF54Bb92F17374d9e9A321E6a111a51bD,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x092ADA3818DB7FBb8e0A2124Ff218C5125C1CcE6,"{""usd"":128917.11946309608,""base"":11493,""quote"":251.8}",0.02139,6.96,6.971,LINK
1453,oasisemerald,yuzuswap,WETH,0x3223f17957Ba502cbe71401D55A0DB26E5F7c68F,wROSE,0x21C718C22D52d0F3a789b752D4c2fD5908a8A733,0x28c9D3e689B5d3629aFC2D69ef6a2799578574e0,"{""usd"":412137,""base"":166.6,""quote"":5747480}",30206.2116,1638.99,1627.34,ETH
1454,ethereum,uniswap,MANA,0x0F5D2fB29fb7d3CFeE444a200298f468908cC942,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x11b1f53204d03E5529F09EB3091939e4Fd8c9CF3,"{""usd"":191920,""base"":302216,""quote"":76.82}",0.0004515,0.7373,0.7297,MANA
1458,bsc,biswap,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,0x6216E04cd40DB2c6FBEd64f1B5830A98D3A91740,"{""usd"":18986692.140323743,""base"":7578.43,""quote"":562.87}",0.07086,1627.17,1627.34,ETH
1459,bsc,0x670f55c6284c629c23baE99F585e3f17E8b9FC31,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x6AF4C4433474B2F8BA385AD62B23299c82846783,"{""usd"":104414.01781688118,""base"":204.02,""quote"":52207}",326.0052,326.0,325.9,BNB
1465,fantom,hyperjump,SNX,0x56ee926bD8c72B2d5fa1aF4d9E4Cbb515a1E3Adc,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xF2fCd382Ee404B105bfc0086ED41F1Bd19B8952a,"{""usd"":101821.69491893388,""base"":32754,""quote"":234647}",4.5174,2.54,2.54,SNX
1466,godwoken,yokaiswap,BTCB|bsc,0xEF2439e020509259FA603c34B35A81FFe676CFB4,WCKB,0xC296F806D15e97243A08334256C705bA5C5754CD,0xE7970Ba16e4922e332AD8cA3650EeD7d52caD4D0,"{""usd"":168267,""base"":5.044,""quote"":33241119}",6197186.4503,22997.47,22905.43,BTC
1468,ethereum,sushiswap,SNX,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xA1d7b2d891e3A1f9ef4bBC5be20630C2FEB1c470,"{""usd"":409665,""base"":132824,""quote"":163.6}",0.001567,2.54,2.54,SNX
1476,bsc,0xC2D8d27F3196D9989aBf366230a47384010440c0,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x693d208D53fE2B3a0920530bA48635f050dc2fCa,"{""usd"":142544.32612284253,""base"":278.28,""quote"":71272}",326.7173,326.71,325.9,BNB
1493,arbitrum,swapfish,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,USDC,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,0x8Bc2Cd9DAB840231A0Dab5B747b8A6085c4eA459,"{""usd"":852985.626058,""base"":342.61,""quote"":426493}",1621.306,1621.3,1627.34,ETH
1494,optimism,uniswap,vLINK,0x2F198182eC54469195a4A06262a9431A42462373,vUSD,0xC84Da6c8ec7A57cD10B939E79eaF9d2D17834E04,0x008B996FD9E7e6d974D03A834a9dBBFcd74689A2,"{""usd"":784429,""base"":101534,""quote"":212744}",6.9385,6.93,6.971,LINK
1499,canto,slingshotfinance,ETH,0x5FD55A1B9FC24967C4dB09C513C3BA0DFa7FF687,WCANTO,0x826551890Dc65655a0Aceca109aB11AbDbD7a07B,0x216400ba362d8FCE640085755e47075109718C8B,"{""usd"":3756307,""base"":1507,""quote"":18400110}",3049.3878,1628.29,1627.34,ETH
1501,arbitrum,kyberswap,WBTC,0x2f2a2543B76A4166549F7aaB2e75Bef0aefC5B0f,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x2a83E1aa650b364Ac88b39f1F67A34abCca8e6F2,"{""usd"":239836.13995917267,""base"":23.98,""quote"":96.29}",14.0395,22804.99,22905.43,BTC
1505,bsc,biswap,SXP,0x47BEAd2563dCBf3bF2c9407fEa4dC236fAbA485A,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xedc3f1edB8811d2aE4aD6666D77521ae817F2ef1,"{""usd"":367864.5066323025,""base"":884460,""quote"":716.31}",0.0009514,0.3095,0.3109,SXP
1506,cronos,candycity,WETH,0xe44Fd7fCb2b1581822D0c862B68222998a0c299a,WCRO,0x5C7F8A570d578ED84E63fdFA7b1eE72dEae1AE23,0x27367196F4674d3afB871250E67adf2EcaEDF4bc,"{""usd"":60809,""base"":24.32,""quote"":518117}",20153.9189,1648.72,1627.34,ETH
1507,osmosis,osmosis,WETH.grv,ibc/65381C5F3FD21442283D56925E62EA524DED8B6927F0FF94E21E0020954C40B5,OSMO,uosmo,634,"{""usd"":118327,""base"":47.81,""quote"":83427}",1606.5278,1621.8,1627.34,ETH
1513,bsc,pancakeswap,SUSHI,0x947950BcC74888a40Ffa2593C5798F11Fc9124C4,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,0x16aFc4F2Ad82986bbE2a4525601F8199AB9c832D,"{""usd"":134065.8515136811,""base"":68674,""quote"":53.82}",0.000872,1.42,1.431,SUSHI
1514,bsc,mdex,ADA,0x3EE2200Efb3400fAbB9AacF31297cBdD1d435D47,USDT,0x55d398326f99059fF775485246999027B3197955,0x17632dCDA12c522Ec2bC8a08c6419aB16F249d35,"{""usd"":75503.12251714736,""base"":139435,""quote"":37752}",0.3924,0.3924,0.3929,ADA
1525,avalanche,traderjoe,LINK.e,0x5947BB275c521040051D82396192181b413227A3,USDC.e,0xA7D7079b0FEaD91F3e65f86E8915Cb59c1a4C664,0xb9f425bC9AF072a91c423e31e9eb7e04F226B39D,"{""usd"":69473,""base"":6217,""quote"":34736}",6.9606,6.96,6.971,LINK
1526,fantom,spiritswap,BTC,0x321162Cd933E2Be498Cd2267a90534A804051b11,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x279b2c897737a50405ED2091694F225D83F2D3bA,"{""usd"":62313.147289772554,""base"":1.86,""quote"":143959}",41016.9242,23026.38,22905.43,BTC
1530,ethereum,swapr,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DAI,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x7515Be43D16f871588ADc135d58a9c30A71Eb34F,"{""usd"":687891,""base"":274.9,""quote"":343946}",1625.1047,1625.1,1627.34,ETH
1532,bsc,babyswap,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x12C69cbebb5AeD7C85A01bc2206318fB6c03E940,"{""usd"":575949.2663482998,""base"":231.26,""quote"":1125.42}",5.0,1626.22,1627.34,ETH
1542,bsc,0x97bCD9BB482144291D77ee53bFa99317A82066E8,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,USDT,0x55d398326f99059fF775485246999027B3197955,0x3dafe6213fbdE2f74e7D5Be443d5d2AA258d74C7,"{""usd"":158908.2889044351,""base"":309.94,""quote"":79454}",324.5084,324.5,325.9,BNB
1544,bsc,apeswap,FTM,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x47A0B7bA18Bb80E4888ca2576c2d34BE290772a6,"{""usd"":79064.11258578413,""base"":182984,""quote"":154.38}",0.001717,0.5594,0.5618,FTM
1553,godwoken,yokaiswap,WBTC|eth,0x82455018F2c32943b3f12F4e59D0DA2FAf2257Ef,WCKB,0xC296F806D15e97243A08334256C705bA5C5754CD,0xAE448332e434b65EF2535055F6d8a1e3461c6F73,"{""usd"":167167,""base"":4.998,""quote"":32898194}",6204561.1837,23028.92,22905.43,BTC
1556,ethereum,sushiswap,COMP,0xc00e94Cb662C3520282E6f5717214004A7f26888,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x31503dcb60119A812feE820bb7042752019F2355,"{""usd"":3360818,""base"":51302,""quote"":1345}",0.03212,52.31,52.31,COMP
1557,ethereum,uniswap,BNT,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x3fd4Cf9303c4BC9E13772618828712C8EaC7Dd2F,"{""usd"":67672,""base"":102092,""quote"":26.11}",0.0002693,0.4371,0.444,BNT
1562,ethereum,sushiswap,LINK,0x514910771AF9Ca656af840dff83E8264EcF986CA,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC40D16476380e4037e6b1A2594cAF6a6cc8Da967,"{""usd"":1643575,""base"":146299,""quote"":657.8}",0.004268,6.93,6.971,LINK
1565,bsc,nomiswap,ADA,0x3EE2200Efb3400fAbB9AacF31297cBdD1d435D47,USDT,0x55d398326f99059fF775485246999027B3197955,0x325E05AFc5912f62c96c87a6FE51a420b567528B,"{""usd"":61534.20733086519,""base"":113481,""quote"":30767}",0.3929,0.3929,0.3929,ADA
1569,bsc,0x738B815eaDD06E0041b52B0C9d4F0d0D277B24bA,LTC,0x4338665CBB7B2485A8855A139b75D5e34AB0DB94,USDT,0x55d398326f99059fF775485246999027B3197955,0x9a35A6A4d62f023d1F8176AA4F69c75AC0f9d51D,"{""usd"":135015.91321218206,""base"":923.21,""quote"":67508}",95.7741,95.77,96.37,LTC
1573,bsc,niob,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xE2466652a46e47Fa278Be0A2ad8dce7c8445bE41,"{""usd"":107800.6248339071,""base"":210.01,""quote"":53900}",326.308,326.3,325.9,BNB
1574,polygon,uniswap,EURS,0xE111178A87A3BFf0c8d18DECBa5798827539Ae99,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xC9D0CAe8343a2231b1647Ab00e639eAbdC766147,"{""usd"":262641,""base"":59782,""quote"":199757}",1.0786,1.07,1.0792,EUR
1575,polygon,quickswap,AVAX,0x2C89bbc92BD86F8075d1DEcc58C7F4E0107f286b,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xEb477AE74774b697B5D515eF8ca09e24FEe413b5,"{""usd"":79657.74870600973,""base"":3457.74,""quote"":51379}",16.6441,19.96,20.03,AVAX
1579,metis,tethys,WETH,0x420000000000000000000000000000000000000A,Metis,0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000,0xEE5adB5b0DfC51029Aca5Ad4Bc684Ad676b307F7,"{""usd"":233346,""base"":93.71,""quote"":6970}",44.2607,1628.12,1627.34,ETH
1581,oec,okcswap,ETHK,0xEF71CA2EE68F45B9Ad6F72fbdb33d707b872315C,USDT,0x382bB369d343125BfB2117af9c149795C6C65C50,0x42D0064842E0A3f9613C6b03DDe5Bd7d581bCEf5,"{""usd"":3152657.673306469,""base"":1260.69,""quote"":1576329}",1619.2106,1619.21,1627.34,ETH
1589,bsc,apeswap,DOT,0x7083609fCE4d1d8Dc0C979AAb8c869Ea2C873402,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x21CBb561c5d7D70e9E6Cc42136CB22F07552aEef,"{""usd"":149343.148199372,""base"":16338,""quote"":291.69}",0.02054,6.68,6.678,DOT
1592,bsc,mdex,XRP,0x1D2F0da169ceB9fC7B3144628dB156f3F6c60dBE,USDT,0x55d398326f99059fF775485246999027B3197955,0x86746cc10BA1422CB17483748105d1d1DF5A2876,"{""usd"":78894.37803649214,""base"":118157,""quote"":39447}",0.4002,0.4002,0.3998,XRP
1597,aptos,aux,WBTC,0xae478ff7d83ed072dbc5e264250e67ef58f57c99d89b447efd8a0a2e8b2be76e::coin::T,USDC,0x5e156f1207d0ebfa19a9eeff00d62a282278fb8719f4fab3a586a0a2c0fffbea::coin::T,aux-0xae478ff7d83ed072dbc5e264250e67ef58f57c99d89b447efd8a0a2e8b2be76e-coin-t-0x5e156f1207d0ebfa19a9eeff00d62a282278fb8719f4fab3a586a0a2c0fffbea-coin-t,"{""usd"":1966510,""base"":58.61,""quote"":983255}",22878.3636,22878.36,22905.43,BTC
1599,ethereum,sushiswap,YFI,0x0bc529c00C6401aEF6D220BE8C6Ea1667F6Ad93e,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x088ee5007C98a9677165D78dD2109AE4a3D04d0C,"{""usd"":7069745,""base"":661,""quote"":2830}",4.672,7593.01,7610.0,YFI
1603,bsc,babydogeswap,DOGE,0xbA2aE424d960c26247Dd6c32edC70B295c744C43,USDT,0x55d398326f99059fF775485246999027B3197955,0x2BcA13e7420AAC419b1cAdE07aD6bb1e735E0f3e,"{""usd"":713592.7350442967,""base"":5032564,""quote"":356796}",0.0919,0.0919,0.09201,DOGE
1605,bsc,0x940BEb635cbEeC04720AC97FADb97205676e6aa4,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x30b4a9a0A4Be2129F9153029506F3Bc3176fe225,"{""usd"":96644.57047368001,""base"":188.19,""quote"":48322}",324.8282,324.82,325.9,BNB
1612,moonbeam,beamswap,ETH,0xfA9343C3897324496A05fC75abeD6bAC29f8A40f,USDC,0x818ec0A7Fe18Ff94269904fCED6AE3DaE6d6dC0b,0x6BA3071760d46040FB4dc7B627C9f68efAca3000,"{""usd"":230338,""base"":92.38,""quote"":115169}",1625.0276,1625.02,1627.34,ETH
1614,ethereum,sushiswap,CRV,0xD533a949740bb3306d119CC777fa900bA034cd52,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x58Dc5a51fE44589BEb22E8CE67720B5BC5378009,"{""usd"":307846,""base"":287930,""quote"":123.2}",0.0006418,1.04,1.047,CRV
1619,bsc,pancakeswap,BAND,0xAD6cAEb32CD2c308980a548bD0Bc5AA4306c6c18,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x168B273278F3A8d302De5E879aA30690B7E6c28f,"{""usd"":76767.94948031346,""base"":27643,""quote"":151.97}",0.006395,2.08,2.089,BAND
1623,polygon,mmfinance,WBTC,0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x1aEc8fF1C39c34338327A32bBb35011432614172,"{""usd"":116977.996286,""base"":3.49,""quote"":58489}",22897.0255,22897.02,22905.43,BTC
1627,optimism,velodrome,agEUR,0x9485aca5bbBE1667AD97c7fE7C4531a624C8b1ED,USDC,0x7F5c764cBc14f9669B88837ca1490cCa17c31607,0x7866C6072B09539fC0FDE82963846b80203d7beb,"{""usd"":677978.349694,""base"":321626,""quote"":338989}",1.0809,1.08,1.0792,EUR
1629,heco,mdex,EOS,0xAE3A94A6Dc7fCe46B40D63bbf355a3ab2AA2a588,USDT,0xa71EdC38d189767582C38A3145b5873052c3e47a,0x4bB6826E1Db889AE30657FA19E1a80D9aE332da5,"{""usd"":66191.29734952551,""base"":37372,""quote"":33096}",1.0898,1.08,1.09,EOS
1630,ethereum,uniswap,GBPT,0x86B4dBE5D203e634a12364C0e428fa242A3FbA98,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x990017e633878b26bfA6f736a1a26Af3D92b1EC7,"{""usd"":1193882,""base"":675126,""quote"":397770}",1.2159,1.21,1.206,GBP
1634,bsc,0xC3187EB9AB08eB845A12dA6A93c3Ab8655c5AF80,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x7C98e8EAf41c15Ef87267400E15e6c134130e185,"{""usd"":72849.18866992282,""base"":141.95,""quote"":36425}",325.3572,325.35,325.9,BNB
1639,polygon,uniswap,jEUR,0x4e3Decbb3645551B8A19f0eA1678079FCB33fB4c,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x11FF14f2a27E4Fac4C6f174CF679c3E1CdC99BA7,"{""usd"":50103,""base"":30178,""quote"":18392}",1.0836,1.08,1.0792,EUR
1644,ethereum,uniswap,FTM,0x4E15361FD6b4BB609Fa63C81A2be19d873717870,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x3B685307C8611AFb2A9E83EBc8743dc20480716E,"{""usd"":492711,""base"":1504105,""quote"":130.8}",0.0003434,0.5582,0.5618,FTM
1648,ethereum,uniswap,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xD340B57AAcDD10F96FC1CF10e15921936F41E29c,"{""usd"":1805557,""base"":585.4,""quote"":806.9}",1.1059,1797.46,1627.34,ETH
1654,osmosis,osmosis,WETH,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,OSMO,uosmo,704,"{""usd"":12109428,""base"":4862,""quote"":8526242}",1609.5105,1623.84,1627.34,ETH
1661,bsc,pancakeswap,MATIC,0xCC42724C6683B7E57334c4E856f4c9965ED682bD,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x5AcB99428a29092555dCDc00e4565B05272a3B2B,"{""usd"":183904.30987035212,""base"":118875,""quote"":358.95}",0.003671,1.19,1.1989,MATIC
1666,bsc,pancakeswap,SOL,0xfA54fF1a158B5189Ebba6ae130CEd6bbd3aEA76e,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xEad15c55ce90A6eb6b1C3362c0b959A166c2EAC0,"{""usd"":637874.4094731414,""base"":24329,""quote"":318937}",23.2912,23.29,23.39,SOL
1668,cronos,vvsfinance,WBTC,0x062E66477Faf219F25D27dCED647BF57C3107d52,WCRO,0x5C7F8A570d578ED84E63fdFA7b1eE72dEae1AE23,0x8F09fFf247B8fDB80461E5Cf5E82dD1aE2EBd6d7,"{""usd"":2855530,""base"":85.05,""quote"":24278062}",283110.6868,22961.94,22905.43,BTC
1669,fantom,spookyswap,BNB,0xD67de0e0a0Fd7b15dC8348Bb9BE742F3c5850454,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x956DE13EA0FA5b577E4097Be837BF4aC80005820,"{""usd"":677304.8313064141,""base"":1321.21,""quote"":1561667}",582.7982,325.1,325.9,BNB
1671,optimism,velodrome,SNX,0x8700dAec35aF8Ff88c16BdF0418774CB3D7599B4,USDC,0x7F5c764cBc14f9669B88837ca1490cCa17c31607,0x9056EB7Ca982a5Dd65A584189994e6a27318067D,"{""usd"":1619588.44952,""base"":524755,""quote"":809794}",2.5306,2.53,2.54,SNX
1674,bsc,babyswap,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x7C728d5842C22bCDf59a0E32e7C4CE3Fb2bC25C4,"{""usd"":704014.3562720565,""base"":20.97,""quote"":1374.57}",70.3644,22884.44,22905.43,BTC
1681,avalanche,swapsicle,BTC.b,0x152b9d0FdC40C096757F570A51E494bd4b943E50,WAVAX,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xf7505d0f042ae55770B3595CA9472D03E558693E,"{""usd"":91896,""base"":2.721,""quote"":3981}",1142.6366,22853.35,22905.43,BTC
1682,avalanche,traderjoe,WETH,0x8b82A291F83ca07Af22120ABa21632088fC92931,USDC.e,0xA7D7079b0FEaD91F3e65f86E8915Cb59c1a4C664,0xDb636857317c46B453d5AB400b278cF2dadC996E,"{""usd"":1177324,""base"":470.9,""quote"":588662}",1624.7618,1624.76,1627.34,ETH
1684,metis,hermesprotocol,m.WBTC,0x433E43047B95cB83517abd7c9978Bdf7005E9938,Metis,0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000,0x609619faFf0cBe184920C3C3C8e9f81C634ea05B,"{""usd"":414083,""base"":12.37,""quote"":12320}",623.6531,23008.69,22905.43,BTC
1686,astar,zenlink,DOT,0xFFfFfFffFFfffFFfFFfFFFFFffFFFffffFfFFFfF,WASTR,0xAeaaf0e2c81Af264101B9129C00F4440cCF0F720,0x0fE040e338eE4DD3a39ab2493DAAb6A593Ddc754,"{""usd"":137809,""base"":15049,""quote"":1743304}",123.5763,6.7,6.678,DOT
1687,bsc,knightswap,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xC71201ccE9d64B7C33E40FbeC058fA14597862fE,"{""usd"":219897.240835194,""base"":6.55,""quote"":429.21}",70.4702,22935.26,22905.43,BTC
1693,bsc,0x71539D09D3890195dDa87A6198B98B75211b72F3,BNBx,0x1bdd3Cf7F79cfB8EdbB955f20ad99211551BA275,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xc5c929b9cbda49523634A80c7bFd67c0bce6C3ea,"{""usd"":458831.8345398022,""base"":854.44,""quote"":893.28}",1.0532,351.81,325.9,BNB
1706,bsc,0xE52cCf7B6cE4817449F2E6fA7efD7B567803E4b4,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,ORN,0xe4CA1F75ECA6214393fCE1C1b316C237664EaA8e,0x077e69289db783801B5900F680D9796D60053dEb,"{""usd"":99590.95014712894,""base"":2.97,""quote"":66166}",23662.6198,23041.98,22905.43,BTC
1708,bsc,0x43eBb0cb9bD53A3Ed928Dd662095aCE1cef92D19,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x18B8047DDd8b57F1C5Fd59bC57059E0C38e9fE09,"{""usd"":100130.16501539119,""base"":195.24,""quote"":50065}",324.8228,324.82,325.9,BNB
1714,bsc,nomiswap,LINK,0xF8A0BF9cF54Bb92F17374d9e9A321E6a111a51bD,USDC,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,0xE7b2D08e7CD3270Df7FF804786F444434ff7E1F6,"{""usd"":61420.38556680414,""base"":5466.17,""quote"":30710}",6.9909,6.99,6.971,LINK
1716,bsc,mdex,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,USDT,0x55d398326f99059fF775485246999027B3197955,0xda28Eb7ABa389C1Ea226A420bCE04Cb565Aafb85,"{""usd"":2216555.1862662286,""base"":65.86,""quote"":1108278}",22993.2595,22993.25,22905.43,BTC
